Index,Id,Status,Sex,Age,Deme,fgene0,fgene1,fgene2,fgene3,fgene4,fgene5,fgene6,fgene7,fgene8,fgene9,mgene0,mgene1,mgene2,mgene3,mgene4,mgene5,mgene6,mgene7,mgene8,mgene9,phen0,phen1
25192,25192,1,0,0,5,0.133431,-0.0799943,0.132577,0.0124395,-0.0817698,-0.19783,-0.0204096,-0.0667372,0.0328522,-0.051189,-0.0779897,0.0351414,0.0110683,0.192312,-0.108334,0.10525,-0.114837,0.0704298,0.115961,-0.0995177,2.08444,0.893138
25193,25193,1,1,0,5,0.0993423,0.0606124,-0.151906,-0.113333,-0.0565223,0.0886166,-0.0848264,-0.1124,0.134323,0.0181882,-0.0186048,-0.225599,0.0563817,-0.0814078,0.0724476,-0.106965,0.0435306,0.138674,-0.0541792,-0.0435361,2.17929,0.975
25194,25194,1,1,0,5,0.137757,0.0449613,0.107471,-0.12776,0.0831475,-0.00837257,-0.195223,-0.0116259,0.0938715,-0.0275801,0.0540402,0.124184,-0.140948,-0.00200736,0.0396572,-0.0866081,0.00804001,-0.0896817,-0.0311383,0.106589,2.16025,0.886154
25195,25195,1,0,0,5,0.0823847,-0.14898,0.156115,-0.0241315,-0.00357257,0.141653,0.152145,0.130386,0.0464095,-0.0801203,0.0911073,0.0674493,-0.131403,-0.0416749,-0.103799,0.199431,0.121888,-0.0765006,0.0253183,-0.0246383,2.02825,0.727613
25196,25196,1,1,0,5,-0.273726,0.00084744,0.0766774,-0.180813,-0.0662354,-0.146159,-0.125309,-0.126263,0.0128688,-0.0273409,0.118829,0.0680556,0.057043,-0.01953,-0.0649652,0.156287,0.0972364,-0.0816017,-0.0286623,-0.0346882,2.14191,0.859146
25197,25197,1,1,0,5,-0.0118963,0.122108,0.0603888,-0.0156298,-0.0528667,-0.0926653,-0.176925,0.109132,-0.0146674,0.0145839,0.0761226,0.0479985,0.0410033,0.0318033,-0.022283,0.174081,0.0310715,0.100021,0.0508406,-0.0451923,2.13837,0.927614
25198,25198,1,1,0,5,0.0965289,0.031104,-0.121724,-0.0586227,0.0443892,-0.144705,0.14326,-0.118596,0.0383933,-0.0197515,0.0440055,-0.0649161,0.0746861,0.158593,-0.0309505,0.177953,0.0695847,0.152007,-0.0829994,0.104823,2.08655,0.852157
25199,25199,1,1,0,5,0.179586,0.00581763,-0.053999,-0.10604,-0.102633,-0.0232496,-0.0221901,-0.0563416,-0.0802113,0.0530471,-0.0993244,-0.0370419,-0.117686,0.126386,-0.089591,0.18923,0.0417638,-0.00241337,0.0101713,0.0373508,2.14726,0.929063
25200,25200,1,0,0,5,0.0738636,0.089406,0.0378325,0.0958079,-0.0934417,0.0837978,-0.107518,-0.0466854,-0.0744179,-0.119357,0.0832051,-0.0710564,0.073597,-0.0119924,0.0315046,-0.052734,-0.0193227,0.0440757,0.0482694,-0.0983209,2.15436,0.842732
25201,25201,1,0,0,5,0.0934395,0.0516358,0.15373,-0.0600819,0.00235021,-0.0602194,-0.0977487,0.141923,0.0428818,0.0278815,-0.116914,-0.0645752,0.0266505,-0.0851338,-0.0372626,0.0574044,0.0549031,0.174252,-0.112226,0.072211,2.01808,0.860165
25202,25202,1,0,0,5,-0.0774112,-0.172408,-0.0958732,-0.0945273,0.0589845,-0.00307958,-0.0185221,0.00874517,0.031113,-0.00714044,-0.0780964,0.118491,-0.149568,0.0945678,0.154541,0.107019,-0.0437165,-0.181456,0.26552,0.113627,2.12065,0.872795
25203,25203,1,1,0,5,-0.178969,0.0180978,-0.0469672,-0.0333405,-0.0112535,-0.0264477,-0.0961983,-0.0143246,0.0586295,-0.0782589,0.190804,-0.0729622,0.160356,0.0834646,0.140697,-0.163575,0.00288765,-0.0744418,0.0862145,-0.0789335,2.12496,0.825122
25204,25204,1,1,0,5,-0.00430726,0.0917381,0.035662,0.0745408,0.16971,-0.133935,0.0479994,-0.109277,-0.0225741,0.118201,-0.112866,0.0471113,0.0316277,-0.00647923,0.209248,0.0751439,0.0949176,-0.124797,0.250346,0.0296195,2.26799,0.893309
25205,25205,1,1,0,5,0.0778598,-0.152137,0.0455729,0.0327012,0.0750409,0.140415,0.0542111,-0.00396859,0.025031,0.019159,-0.0172856,0.103678,-0.0845002,-0.0322327,-0.0910173,0.000398545,0.118527,0.0140797,0.0358946,0.0467646,2.02116,0.798312
25206,25206,1,0,0,5,-0.0886512,-0.00989825,0.202651,-0.167454,0.276189,0.0603299,-0.0665824,0.0986381,-0.195568,-0.122165,0.183827,0.0274476,0.0463531,-0.0865862,0.0989291,-0.146571,-0.00209349,0.112805,0.140046,-0.00289083,2.2414,0.939859
25207,25207,1,0,0,5,-0.0400448,0.000674388,0.112685,0.18736,0.0387694,0.0728493,0.0313474,-0.170733,0.297864,0.0317169,-0.0620224,0.0219727,0.10404,-0.0671501,0.0565613,-0.0390465,0.012956,0.051462,0.0340113,0.0508065,2.17642,0.829762
25208,25208,1,0,0,5,0.0109215,0.0248563,-0.0366989,-0.039056,-0.131394,-0.0561032,-0.000452335,-0.0778019,-0.0180254,-0.0180383,-0.0506465,0.0800405,-0.0812456,-0.0446695,-0.189997,0.0256045,-0.0279843,0.00784177,0.0453885,0.00653139,2.22895,0.945048
25209,25209,1,1,0,5,0.0951256,0.0331159,0.0815808,-0.100483,0.255803,0.170381,0.0035035,0.183533,0.195202,-0.0179619,0.0279589,0.159494,-0.0462913,-0.0540775,-0.050108,-0.0175826,0.0240614,0.0429384,0.0597974,-0.0197138,2.20106,0.731924
25210,25210,1,0,0,5,0.0293876,0.035393,0.0459507,-0.20905,0.119528,-0.0740819,0.0901783,-0.228939,-0.0384602,-0.0688747,0.0937566,0.258485,-0.0771375,-0.0462276,-0.0822339,-0.0446606,-0.123095,0.112719,0.0410372,0.127363,2.08393,0.90176
25211,25211,1,1,0,5,0.162635,-0.0130369,-0.0144402,-0.0482939,0.0159456,0.120141,-0.0481301,-0.038349,0.0841869,0.0500853,-0.0447688,-0.066576,-0.0774086,-0.0696961,0.083232,-0.0385847,-0.00721811,0.0396762,-0.0969507,0.191498,2.0362,0.879697
25212,25212,1,0,0,5,0.133311,0.0532011,0.0917683,-0.096826,0.0886626,-0.118559,0.0530495,-0.190542,0.0268595,0.048787,-0.124581,0.118706,0.000327026,-0.119688,0.0370559,-0.0502838,-0.0466846,-0.00922839,-0.149615,0.0138773,2.09097,0.809636
25213,25213,1,1,0,5,-0.0460572,-0.055602,0.0420439,-0.0392945,0.128485,-0.0636141,-0.0505975,-0.0437513,-0.0414978,-0.0858902,0.0708949,-0.169703,-0.011104,0.0352054,-0.0990339,-0.0116253,-0.00180976,-0.173468,-0.172392,0.104167,2.07208,0.763197
25214,25214,1,0,0,5,-0.0368234,-0.0762737,0.0364141,0.100354,0.195266,-0.0719719,0.117013,-0.0464993,0.00278202,-0.125257,-0.168942,0.120874,0.00571859,0.0379845,0.0730889,0.144266,-0.216474,-0.0214312,0.0353539,0.0212047,2.14383,0.922648
25215,25215,1,1,0,5,0.12875,0.234119,-0.188921,-0.0351828,-0.00209792,-0.0148134,0.0954829,0.0743168,-0.149208,0.0533384,-0.21807,0.0417285,-0.185891,-0.0246344,0.154706,-0.0190264,-0.0823886,-0.0155368,0.0276535,0.00592001,2.04775,0.975
25216,25216,1,0,0,5,-0.0106561,0.0559786,0.0343003,-0.065081,-0.00572645,0.222512,-0.18976,-0.0482382,-0.064789,0.0440634,-0.108324,-0.00188041,0.0790621,-0.104316,-0.0607363,-0.0566086,-0.0997375,0.117313,0.0595139,0.0296039,2.09369,0.975
25217,25217,1,0,0,5,-0.0421604,-0.0232934,0.116446,-0.107932,0.0781238,0.00516656,0.0586517,-0.0452103,0.0784913,0.0829001,-0.14915,0.0143551,-0.0416463,0.0878727,0.0032157,0.04614,-0.0664141,-0.0777524,-0.0429342,-0.0340778,2.03208,0.975
25218,25218,1,1,0,5,0.183205,-0.0163837,-0.0788859,-0.0163788,0.154947,0.0632305,-0.109027,-0.0233895,0.175849,-0.208913,0.0798256,0.149678,-0.0963494,0.140235,0.112152,0.10784,0.0059612,0.182446,-0.044075,0.102992,2.30602,0.881213
25219,25219,1,1,0,5,-0.195627,0.0594147,-0.064589,0.10999,-0.0237123,0.0719829,0.100004,-0.0635391,0.0470522,0.0115812,0.340946,0.0725142,0.0285488,-0.159423,0.062795,0.105771,-0.0824259,0.0295739,0.000169246,0.219935,2.11543,0.802477
25220,25220,1,0,0,5,0.0428041,0.0592328,0.229767,0.1203,-0.0533054,0.0477765,0.0145026,-0.0548054,-0.114792,0.211006,-0.135697,0.120976,0.0195413,-0.0726583,-0.00671023,0.00907641,-0.0063855,0.0451143,0.104126,0.0129158,2.16213,0.874357
25221,25221,1,0,0,5,-0.0286386,-0.188426,0.0466126,-0.291186,0.0628934,-0.124454,-0.0505267,0.106159,-0.107951,-0.160738,-0.0557658,-0.109766,-0.000408768,-0.010467,0.0557533,0.165461,0.00457556,0.0887875,0.0101181,0.203737,2.2597,0.93465
25222,25222,1,1,0,5,0.0559608,0.0491634,-0.088314,-0.1641,-0.0653532,0.00107866,0.044842,0.00432608,-0.0357848,0.0297643,0.0769607,-0.204561,0.0505202,-0.0635594,-0.186192,-0.184569,0.0250405,-0.0403424,-0.133037,-0.101053,2.26974,0.822944
25223,25223,1,1,0,5,0.132848,-0.177263,-0.00172429,0.0613774,-0.190233,-0.186328,-0.154832,0.0025156,-0.0726666,0.196134,-0.0382832,-0.123088,-0.0664446,-0.113768,-0.166794,0.135307,-0.0353321,-0.150493,-0.165518,0.167214,2.34169,0.876341
25224,25224,1,1,0,5,-0.0305062,0.0123294,0.0631073,0.109241,-0.011735,-0.146034,-0.0788472,0.112661,0.106193,-0.163741,-0.0235868,0.100213,-0.123568,-0.0731507,0.00405439,0.10783,-0.0789656,-0.0717083,-0.0876999,-0.0427444,2.0132,0.842376
25225,25225,1,0,0,5,0.0064673,0.0571075,-0.0771906,0.0276609,-0.00921298,-0.0848325,0.0731818,0.00633647,-0.148699,0.048457,-0.303335,-0.12537,0.131782,-0.00834617,-0.056146,-0.0179851,0.098581,-0.0449508,0.151715,-0.058904,2.17829,0.975
25226,25226,1,0,0,5,-0.0518227,-0.0512325,-0.0939627,0.0877895,-0.158579,-0.0488965,-0.0802731,-0.0385487,-0.0999358,0.0466959,0.165953,0.0342967,0.0435173,-0.00253982,0.114994,0.0856857,-0.0176457,-0.153094,0.0126801,-0.0377642,2.04421,0.847429
25227,25227,1,0,0,5,0.0751104,-0.0515497,0.0891767,-0.146492,0.121923,-0.0408173,-0.0367883,0.00770913,-0.0688822,0.117532,0.104835,0.239323,-0.140338,0.025515,-0.118979,0.0706456,-0.0945342,-0.051679,-0.157747,0.0751722,2.09926,0.91421
25228,25228,1,0,0,5,-0.127131,0.0759901,0.120934,-0.0771827,0.0491285,-0.00480657,-0.0621497,-0.14456,-0.0768298,-0.00988647,0.120578,-0.170204,-0.0261152,-0.0425659,0.233305,-0.0771559,-0.0841841,0.0211988,-0.154008,-0.0814247,2.07837,0.713978
25229,25229,1,0,0,5,-0.031585,-0.032631,0.0683624,-0.0861612,-0.0282789,0.02204,-0.129365,-0.0481192,-0.223211,-0.0531607,0.080284,0.073208,0.0555536,-0.112588,0.103248,-0.141586,0.130275,-0.154997,-0.056598,-0.0697644,2.04471,0.696113
25230,25230,1,0,0,5,0.0897481,0.0813805,-0.0384186,-0.0868749,0.21955,0.185137,0.0139834,0.074324,0.141234,0.0609029,-0.0371511,-0.122939,-0.0461233,-0.108198,0.0173144,-0.14848,-0.0143392,-0.0229622,0.0507578,-0.0322371,2.01586,0.857135
25231,25231,1,1,0,5,0.0557106,0.11065,0.0496006,-0.0405963,0.0452223,-0.0704622,-0.014749,-0.0466887,0.241411,-0.0994536,-0.0583805,-0.0843524,-0.0562976,0.125044,-0.00430065,-0.233876,-0.0501538,-0.0227753,-0.105525,-0.072903,2.07115,0.788528
25232,25232,1,0,0,5,0.0952534,0.0750706,-0.0183278,-0.0797289,0.0669216,0.107699,-0.193052,0.022001,0.0317625,0.200863,0.0476553,0.137463,-0.0315263,0.0385475,0.023909,-0.0570144,-0.0556625,-0.0598415,0.155797,-0.0878919,2.17762,0.968186
25233,25233,1,0,0,5,0.0720154,-0.0919498,-0.00890095,-0.0276486,-0.126009,-0.00675483,-0.169153,0.124936,0.121471,0.00787074,-0.0181797,0.0587133,-0.12197,0.0903325,0.00180814,-0.101827,0.00155747,-0.023524,-0.0495157,-0.099587,2.08589,0.907317
25234,25234,1,1,0,5,-0.110333,-0.0476484,-0.0615576,-0.131916,0.166157,-0.0969204,-0.0226105,-0.0365481,0.144678,0.0861991,-0.126276,0.0543779,0.0962651,0.0315782,0.067567,-0.0796205,0.0520634,0.0507314,0.128902,0.121317,2.03089,0.840216
25235,25235,1,0,0,5,0.0584336,0.0153845,-0.0515296,-0.0264239,-8.82201e-05,-0.0119394,-0.0729076,-0.0900936,0.139589,0.00753743,-0.0144373,-0.150189,-0.0691574,-0.000381896,0.192489,0.0167654,0.0590299,0.0749779,-0.0582386,-0.00879375,2.02295,0.972424
25236,25236,1,1,0,5,-0.15016,0.0182249,0.0387179,0.0608767,0.0788263,-0.0251053,-0.176242,-0.118547,-0.0793873,0.149801,-0.0205914,-0.0249469,0.0097866,-0.0222516,0.0978231,-0.108525,0.0976353,-0.067417,0.0233677,0.037982,2.04315,0.875274
25237,25237,1,0,0,5,0.112202,-0.0641183,-0.0185211,-0.0934179,-0.214391,0.0569334,-0.0484055,-0.0311592,0.199798,0.204098,0.00299534,-0.0626386,0.303906,0.00118455,-0.0981615,-0.0826073,-0.035263,0.0427622,0.0869262,0.157809,2.06548,0.759233
25238,25238,1,0,0,5,-0.107449,-0.111616,0.149237,0.00881296,0.0868978,0.0671351,0.0683599,0.124151,-0.0379676,0.133117,0.0978536,-0.0457043,0.0627837,-0.178379,-0.0864608,0.108763,0.0557074,0.0727525,-0.0353044,0.027294,2.06201,0.746766
25239,25239,1,0,0,5,0.106484,-0.105396,-0.0561576,0.145014,0.0304268,0.0618569,0.096689,-0.0693238,-0.0185558,-0.0811943,0.0828652,0.0805244,0.0585743,0.0633471,-0.137435,-0.103911,-0.0624176,0.116516,0.0963805,0.000237927,2.13412,0.975
25240,25240,1,0,0,5,0.0773377,0.0646201,-0.0589536,-0.224539,0.0283272,-0.032685,-0.0693213,-0.0780639,-0.0284525,0.0641176,-0.0633438,0.00487858,0.0177894,-0.08294,-0.0812879,-0.145492,0.0798723,0.0204279,0.10691,-0.00363997,2.15906,0.957755
25241,25241,1,0,0,5,0.0507262,0.179045,0.0479589,0.0395921,-0.00466733,-0.00526752,0.0667545,0.114067,0.064945,-0.0237813,-0.0499521,0.019791,-0.224903,-0.00287709,0.0192592,-0.0574719,-0.18926,-0.161121,-0.0882038,0.0384594,2.03699,0.886531
25242,25242,1,1,0,5,0.0123538,-0.0498943,-0.0525655,-0.0689876,-0.0854404,-0.0548953,0.0174808,-0.31946,0.00775243,-0.176324,-0.0768347,-0.0547609,0.133607,-0.0381427,0.0235117,-0.234426,-0.0700381,-0.0799192,0.0452885,0.0447239,2.12858,0.663711
25243,25243,1,1,0,5,0.0627143,0.166905,-0.075521,-0.129511,0.0101211,-0.050463,-0.0277728,-0.157809,0.0832585,0.0686837,0.0328047,-0.144194,0.0229677,0.0251576,-0.00316869,0.094062,0.0775704,-0.0808554,-0.0428457,0.0291098,2.01586,0.975
25244,25244,1,1,0,5,0.0136117,0.11963,0.157843,0.0594677,-0.0013832,0.00718128,-0.000326886,0.0677129,-0.0185983,0.0900742,-0.0391154,0.0508597,-0.11571,-3.79637e-05,0.0188177,0.0444713,0.0733177,-0.0033157,-0.251143,-0.165769,2.13199,0.924782
25245,25245,1,1,0,5,0.0942405,0.206067,-0.0323069,-0.014085,-0.00755603,0.260191,0.0200912,0.051269,0.118665,-0.0574921,-0.0497064,0.0315165,0.000143439,-0.101282,0.00218033,-0.072037,0.0811518,-0.129156,0.0735892,-0.0925467,2.06461,0.880855
25246,25246,1,0,0,5,-0.103029,0.0401413,0.0632926,-0.0352897,0.0822906,0.160728,0.039285,0.0508411,-0.120795,-0.01601,-0.117498,0.105606,-0.0017264,0.140638,-0.122826,-0.179141,-0.0294685,0.14952,0.0668728,-0.0627286,2.0258,0.970881
25247,25247,1,0,0,5,0.0757654,0.0233787,-0.153133,-0.00274239,0.0904399,0.0159791,0.0326921,0.0160335,-0.0591183,-0.0830325,-0.0599018,-0.0595468,-0.0983853,-0.0952777,0.024495,0.0279122,0.0694201,0.0104898,-0.0709331,-0.0841029,2.12745,0.939573
25248,25248,1,1,0,5,-0.0703982,0.080515,0.0591816,0.0590083,-0.0711668,0.290718,0.110157,-0.120588,0.0155099,0.112533,0.0724319,-0.0894916,0.0797448,-0.00612341,0.131328,0.166664,-0.174968,-0.00984808,-0.0387671,-0.0134869,2.12251,0.844541
25249,25249,1,1,0,5,-0.0941548,0.0390854,-0.0399444,-0.0723333,0.142218,0.158972,-0.0859868,-0.149834,-0.107388,0.20114,0.0700541,-0.0213335,0.121791,0.211931,-0.0692812,0.120794,0.0749886,0.141397,-0.01134,0.186377,2.14402,0.767544
25250,25250,1,0,0,5,-0.183201,0.1272,-0.00661317,0.0594455,-0.0818349,-0.0214759,0.13991,0.0544555,-0.168412,0.00158354,0.0206147,0.0305768,0.261407,0.10619,0.207047,0.0882769,-0.149745,0.0436191,0.183649,0.0855293,2.27042,0.879242
25251,25251,1,0,0,5,0.0494817,0.0640683,-0.0405353,0.0938935,0.0258179,-0.0665838,0.0451519,0.132156,-0.0451112,0.144815,0.0714729,0.00831524,-0.303568,0.108766,-0.0404333,0.136891,-0.000844179,-0.204332,-0.0769744,0.153535,2.01864,0.896415
25252,25252,1,1,0,5,0.140318,0.0788852,-0.0870671,0.0492655,0.207372,0.0725442,-0.0573594,0.151329,-0.0702747,-0.109342,0.0559028,-0.133059,-0.0816054,0.0284982,0.0357942,0.105014,0.0567227,0.126605,-0.0248399,-0.0684923,2.14715,0.913061
25253,25253,1,1,0,5,0.0303801,-0.000146062,0.0981749,-0.20075,0.140681,-0.0734477,0.170874,0.0684858,-0.00402214,-0.00359291,0.188057,-0.0630535,-0.0340459,-0.0622123,-0.0909983,0.11552,0.0637766,0.0962414,-0.135636,0.177054,2.00304,0.788497
25254,25254,1,1,0,5,-0.0250766,-0.0513998,0.0689231,0.051377,0.0183503,0.187539,-0.0776677,0.142383,0.0588176,0.0345204,0.126607,0.162817,0.213082,0.200696,0.00803155,-0.0206741,-0.183307,-0.0522767,-0.0845395,0.047619,2.3867,0.974133
25255,25255,1,1,0,5,-0.121427,0.0922424,0.10266,-0.0849071,-0.0043237,-0.161541,-0.0588485,0.0272054,0.134293,-0.00170659,-0.00631617,0.0527523,-0.0456984,-0.0946569,0.170735,-0.0764658,0.0441351,-0.18836,-0.00227387,-0.0220403,2.03053,0.8583
25256,25256,1,0,0,5,0.077238,-0.0371731,-0.0984778,0.0322468,-0.0424163,0.0994794,0.0347133,-0.112089,-0.182312,-0.126927,0.0299717,0.14596,-0.0157263,-0.0505158,-0.152276,-0.0850718,0.0669169,-0.0783732,-0.00346969,-0.00176713,2.05558,0.823287
25257,25257,1,0,0,5,0.0559795,0.125194,-0.0453727,-0.00557323,0.15775,-0.102814,-0.0947743,0.100509,-0.123233,-0.0193373,0.0390654,0.116311,-0.0803738,0.0768866,0.0262042,0.0920363,0.189951,-0.011273,0.00495835,-0.0071859,2.23304,0.975
25258,25258,1,1,0,5,-0.104936,-0.0182125,-0.0358465,0.0481994,0.0804716,0.0368602,0.00142241,-0.0468778,-0.0199723,-0.134587,0.0118106,-0.0721049,-0.0207003,-0.0311897,-0.183857,-0.0301044,0.0924705,-0.0716488,0.0765433,0.103867,2.16318,0.975
25259,25259,1,0,0,5,0.0961436,0.0520206,-0.117966,-0.205852,0.0226891,-0.0239023,-0.075488,-0.0599705,0.151305,-0.0493357,0.100108,-0.000994331,-0.0468725,-0.0567133,0.197712,0.0302291,-0.0779656,0.0223947,0.0299879,0.053043,2.02014,0.975
25260,25260,1,1,0,5,0.125572,-0.0348962,0.0284852,-0.0641606,-0.0909553,-0.167254,-0.00890208,0.0237821,0.0817765,0.0135078,-0.0875719,-0.0122227,0.130881,-0.130922,0.139079,0.0814189,-0.00228657,-0.0397674,-0.0838339,0.055296,2.00164,0.975
25261,25261,1,0,0,5,-0.100179,0.0223196,-0.0306323,0.0273572,-0.085165,-0.0862382,0.130831,-0.106471,-0.0313612,0.00606493,0.0563822,0.0794369,0.0875027,-0.00271778,0.0343861,-0.000964017,0.0284498,-0.0593652,0.0486678,-0.197182,2.04435,0.874779
25262,25262,1,1,0,5,0.0375532,0.013987,-0.0871226,-0.123228,0.161163,0.227847,-0.142811,0.233975,0.0864462,0.0247793,0.0165693,0.0247558,-0.00908746,-0.0265211,0.0536049,0.0698094,-0.22342,-0.162567,-0.121883,0.0470467,2.03084,0.975
25263,25263,1,1,0,5,0.0666703,0.118867,-0.0399905,0.0247097,0.106664,0.0382869,0.165243,0.0887514,-0.129598,-0.0250094,-0.000699886,0.0175238,0.0224225,0.0430161,-0.105861,-0.138067,-0.147698,-0.0928269,-0.0381998,0.00440554,2.12666,0.871659
25264,25264,1,0,0,5,-0.093156,-0.100515,0.093099,0.00631865,0.0602689,-0.036342,0.0315634,-0.129339,0.0340062,-0.0453822,0.040271,-0.0752489,-0.0300846,-0.00151232,0.0798438,-0.0513647,0.0946968,0.0153795,-0.0218454,0.00609657,2.01036,0.950027
25265,25265,1,0,0,5,0.0255948,-0.0699175,0.130015,-0.0185468,0.0350204,0.0295616,0.070957,-0.0474865,0.13304,0.249846,0.122218,0.174679,-0.0388283,0.23383,0.0587349,-0.0130051,-0.0711368,-0.0183391,-0.104596,0.0261395,2.3264,0.880302
25266,25266,1,1,0,5,0.0595378,0.237816,-0.0793645,-0.0635593,0.165554,0.0584246,-0.142707,0.12474,0.105216,0.121261,-0.0803008,0.170246,0.00977062,0.0572374,-0.104039,-0.0069037,-0.0960375,0.0434528,0.10456,0.0344307,2.18645,0.840954
25267,25267,1,0,0,5,-0.00540947,-0.0344681,0.182585,-0.075079,0.092281,0.0250561,-0.0022265,-0.120614,0.0334292,0.133494,0.171026,-0.0450865,-0.127157,0.0129251,0.0867455,0.12673,0.0553793,0.0288394,0.0970491,-0.038089,2.12918,0.844067
25268,25268,1,1,0,5,0.0213468,0.0655828,-0.128927,0.113208,0.0578903,0.0493839,0.0484343,0.222957,-0.104721,-0.0399052,0.102124,0.0301609,0.114049,0.0555266,-0.012555,0.00392347,0.253831,0.0368308,0.00159443,-0.158892,2.2092,0.854945
25269,25269,1,0,0,5,0.137832,-0.204917,-0.0529134,-0.0724318,0.0278978,-0.0372605,-0.123464,0.152432,-0.298259,0.0757032,-0.0904087,0.0145304,0.0991768,-0.213347,0.0730071,0.0626106,-0.119465,0.0663805,-0.084456,0.03756,2.14079,0.874495
25270,25270,1,0,0,5,-0.109748,-0.0293903,0.0603419,-0.0147498,-0.0714635,-0.0789593,-0.0426073,-0.0655977,0.0108793,0.0461805,0.0977884,0.0868903,0.0899375,0.0901631,-0.0668001,-0.0722966,-0.0783408,0.0911561,-0.0616646,0.0983727,2.06648,0.92641
25271,25271,1,1,0,5,0.0954658,-0.0338757,0.0363877,0.000261646,0.0760876,0.123376,0.174271,0.207592,-0.139711,0.05866,0.15495,0.158626,0.0988631,-0.0439682,0.124274,-0.0591898,0.0109163,0.134091,-0.13263,-0.141603,2.33354,0.888797
25272,25272,1,0,0,5,0.146511,-0.188339,0.0945816,-0.024827,-0.0105105,0.141454,-0.0291953,0.0781688,0.164041,-0.10336,-0.0243055,0.0415186,-0.192987,-0.0405357,-0.0358786,-0.162976,-0.107673,-0.000828112,0.104604,0.0804093,2.11739,0.920975
25273,25273,1,1,0,5,-0.115152,-0.173284,-0.00714292,-0.103563,-0.00702818,-0.0338188,0.107592,0.0332891,0.0137222,-0.0102622,0.0224945,-0.0390822,-0.109814,0.0773341,0.00370429,-0.152955,0.170878,0.0904589,-0.0932354,0.0176997,2.22577,0.930825
25274,25274,1,0,0,5,-0.00577059,-0.0915887,-0.0982964,-0.0385576,-0.0996654,-0.0256088,-0.0460621,0.0158196,-0.147951,-0.00237929,-0.105855,0.204172,-0.0641389,0.0325875,0.000471529,0.122813,0.11245,0.0645349,-0.0331223,-0.0760447,2.13332,0.975
25275,25275,1,1,0,5,0.168394,-0.0657978,0.00434279,-0.100546,-0.153585,-0.124127,-0.057957,-0.00936162,-0.00430643,0.0351523,-0.252439,0.0115427,0.108095,0.205456,-0.0388342,-0.0590874,-0.0967043,-0.0439894,-0.241096,0.104343,2.05669,0.779918
25276,25276,1,0,0,5,-0.0709162,-0.203357,-0.0116755,-0.0350806,-0.168488,-0.335479,0.258678,-0.00191048,-0.050496,0.134488,-0.0460871,0.116791,0.0406151,0.0488962,0.00108084,0.0251611,-0.0153546,-0.172943,0.0459646,0.111192,2.16411,0.975
25277,25277,1,0,0,5,0.119465,0.0145518,-0.0795974,-0.150982,0.103213,0.162587,0.017308,-0.118116,-0.035775,-0.0421732,-0.00102788,-0.109221,-0.138937,-0.0935388,-0.0977627,-0.00837978,0.0593923,0.0614976,-0.172697,-0.185303,2.21692,0.877367
25278,25278,1,0,0,5,0.0869246,0.215822,-0.0352655,-0.131131,0.0844254,0.0464064,0.0455126,-0.137992,0.147088,0.0636386,-0.0671605,0.060072,-0.0501564,-0.0648646,-0.186676,0.20636,-0.00233995,-0.0361023,-0.113761,-0.132953,2.04401,0.957979
25279,25279,1,1,0,5,0.00266841,0.121037,0.046174,0.0105688,0.12202,0.11026,-0.0412007,0.082924,0.047978,-0.238633,0.236116,0.0322426,0.0623526,-0.0423816,-0.0682556,-0.0383823,-0.0238825,0.229087,-0.146019,-0.0508737,2.26127,0.966213
25280,25280,1,0,0,5,0.130386,-0.0529034,-0.0579569,0.0481544,0.125052,-0.219602,-0.0725387,0.00712206,-0.0466861,0.0393978,-0.147393,-0.0112556,0.0255023,0.0549362,-0.053885,0.115574,-0.0113338,0.0198972,0.0653841,-0.0310256,2.03032,0.935284
25281,25281,1,1,0,5,0.033242,0.14798,-0.0189316,-0.0364588,0.0117195,0.109732,0.254874,-0.13096,0.074474,0.23126,0.000410663,-0.00430844,0.0609179,0.0528234,0.00621972,0.0258581,0.064354,0.0104013,-0.061409,-0.103523,2.12681,0.788573
25282,25282,1,1,0,5,-0.00569326,0.0814299,0.0158562,-0.060842,0.0530871,-0.0193828,-0.152793,0.0980762,0.0722889,0.0386499,0.0215953,-0.202198,0.0871497,0.00456971,0.0658273,0.0790614,0.0288769,0.0359836,0.122603,-0.0237549,2.03039,0.869528
25283,25283,1,0,0,5,0.0708671,-0.0193278,0.00371611,0.0197475,-0.0286396,-0.19188,0.00410366,0.142915,0.0558337,0.0291624,-0.0444988,0.0215822,-0.136635,0.12776,0.111228,0.0127008,-0.095007,-0.181999,0.124213,-0.0855924,2.0629,0.911398
25284,25284,1,1,0,5,0.173217,-0.0144094,-0.0770028,-0.07777,0.0463308,-0.0411525,0.0167984,0.125034,0.153628,0.0612675,0.13965,0.215362,0.0686012,-0.159467,0.0651225,-0.0378196,-0.0186843,0.0157643,0.00450511,0.0972142,2.18982,0.828385
25285,25285,1,1,0,5,-0.0251813,-0.0292797,-0.0752401,-0.198572,0.0591247,0.0430489,0.0468379,0.0345955,0.0125411,0.0359218,-0.0929724,-0.130379,-0.0543002,-0.0446867,0.213227,-0.103844,0.0627965,-0.028633,-0.175973,-0.100141,2.18913,0.917204
